"","crsp_fundno","wficn","fundno","cusip8","ticker","fund_name","tna_latest_dt","tna_latest","num_holdings","mgmt_name","et_flag","nav_latest_dt","nav_latest","first_offer_dt","per_com","per_pref","per_conv","per_corp","per_muni","per_govt","per_oth","per_cash","per_bond","per_abs","per_mbs","per_eq_oth","per_fi_oth","open_to_inv","retail_fund","inst_fund","index_fund_flag","dead_flag","delist_cd","crsp_obj_cd","lipper_obj_cd","lipper_obj_name","lipper_class","lipper_class_name","si_obj_cd","wbrger_obj_cd","lipper_asset_cd","country"
"577",35976,600757,83160,"18383M69","MZO","Claymore Exchange-Traded Fund Trust: Claymore/Morningstar Services Super Sector Index ETF",2009-09-30,2.6,797,"Claymore Advisors LLC","F",2009-09-30,17.1816,2007-08-22,99.94,0,0,0,0,0,0.05,0.03,0,0,0,0,0,"Y","N","Y","D","Y","L","M","S","SPECIALTY/MISCELLANEOUS FUNDS","S","Specialty/Miscellaneous Funds",NA,NA,"EQ","UNITED STATES"
"679",46757,NA,NA,"74347X87","SMK","ProShares Trust: UltraShort MSCI Mexico Investible Market ProShares",2010-12-31,2.6,NA,"ProFunds Group","F",2010-12-31,13.23,2009-06-16,0,0,0,0,0,0,-22.48,122.48,0,0,0,0,0,"Y","N","Y","B","Y",NA,"EDYS","DSB","DEDICATED SHORT BIAS FUNDS","DSB","Dedicated Short Bias Funds",NA,NA,"EQ",NA
"903",25670,NA,NA,"74347B79","SSG","ProShares Trust: ProShares UltraShort Semiconductors",2018-03-29,2.6,NA,"ProFunds Group","F",2018-03-29,8.56,2007-01-30,0,0,0,0,0,0,-15.04,115.03,0,0,0,0,0,"Y","N","Y","B","N",NA,"EDYS","DSB","DEDICATED SHORT BIAS FUNDS","DSB","Dedicated Short Bias Funds",NA,NA,"EQ",NA
"954",25695,NA,NA,"74348A32","SDD","ProShares Trust: ProShares UltraShort SmallCap600",2018-03-29,2.6,NA,"ProFunds Group","F",2018-03-29,15.29,2007-01-23,0,0,0,0,0,0,-16.18,116.17,0,0,0,0,0,"Y","N","Y","B","N",NA,"EDYS","DSB","DEDICATED SHORT BIAS FUNDS","DSB","Dedicated Short Bias Funds",NA,NA,"EQ",NA
"1048",51183,NA,NA,"73936Q78","KBWX","PowerShares Exchange-Traded Fund Trust II: PowerShares KBW International Financial Portfolio",2013-12-31,2.6,NA,"Invesco Powershares Capital Mgmt LLC","F",2013-12-31,25.855,2010-12-01,26.91,0,0,0,0,0,0,3.98,0,0,0,69.1,0,"Y","N","Y","D","Y",NA,"EFSF","GFS","GLOBAL FINANCIAL SERVICES FUNDS","GFS","Global Financial Services Funds",NA,NA,"EQ",NA
"1097",51670,NA,NA,"37950E26","JUNR","Global X Funds: Global X Junior Miners ETF",2015-09-30,2.6,NA,"Global X Management Company LLC","F",2015-09-30,7.68,2011-03-16,93.37,0,0,0,0,0,0.72,-0.03,0,0,0,5.91,0,"Y","N","Y","D","Y",NA,"EDSM","BM","BASIC MATERIALS FUNDS","BM","Basic Materials Funds",NA,NA,"EQ",NA
"1147",51889,NA,NA,"74347R12","IGS","ProShares Trust: ProShares Short Investment Grade Corporate",2016-06-30,2.6,NA,"ProFunds Group","F",2016-06-30,25.77,2011-03-28,0,0,0,0,0,0,-8.24,108.25,0,0,0,0,0,"Y","N","Y","B","Y","L","I","SFI","SPECIALTY FIXED INCOME FUNDS","SFI","Specialty Fixed Income Funds",NA,NA,"TX",NA
"1267",36846,NA,NA,"03077A10",NA,"Ameristock ETF Trust: Ameristock/Ryan 1 Year Treasury Fund",2008-03-31,2.6,NA,"AMERISTOCK CORPORATION","F",2008-03-31,25.435655,2007-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y",NA,"Y",NA,"IGDS","SUT","SHORT U.S. TREASURY FUNDS","SUT","Short U.S. Treasury Funds",NA,NA,"TX",NA
"1268",36847,NA,NA,"03077A20",NA,"Ameristock ETF Trust: Ameristock/Ryan 2 Year Treasury Fund",2008-03-31,2.6,NA,"AMERISTOCK CORPORATION","F",2008-03-31,25.980913,2007-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y",NA,"Y",NA,"IGDS","SUT","SHORT U.S. TREASURY FUNDS","SUT","Short U.S. Treasury Funds",NA,NA,"TX",NA
"1524",43430,NA,NA,"64118K69","MYG","NETS Trust: NETS FTSE CNBC Global 300 Index Fund",2008-12-31,2.6,NA,"NORTHERN TRUST INVESTMENTS NA","F",2008-12-31,25.68,2008-11-13,99.4,0,0,0,0,0,0.19,0.41,0,0,0,0,0,"Y","N","Y","D","Y","L","EF","GL","GLOBAL FUNDS","GLCG","Global Large-Cap Growth",NA,NA,"EQ",NA
"1528",43447,NA,NA,"74347W20","CMD","ProShares Trust II: UltraShort DJ-UBS Commodity",2011-03-31,2.6,NA,"ProFunds Group","F",2011-03-31,42.6798,2008-11-25,0,0,0,0,0,102.54,-3.16,0.62,0,0,0,0,0,"Y","N","Y","B","Y",NA,"EDYS","DSB","DEDICATED SHORT BIAS FUNDS","DSB","Dedicated Short Bias Funds",NA,NA,"EQ",NA
"1589",56632,NA,NA,"78009P20","RGRP","Royal Bank of Scotland NV: RBS Rogers Enhanced Precious Metals Exchange Traded Notes",2015-06-30,2.6,NA,"Royal Bank of Scotland NV","N",2015-06-30,16.203,2012-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y","B","Y","L","EDSC","CMD","COMMODITIES FUNDS","CMP","Commodities Precious Metals Funds",NA,NA,"EQ",NA
"2190",64914,NA,NA,"25460E80","WDRW","Direxion Shares ETF Trust: Direxion Daily Regional Banks Bear 3X Shares",2018-03-29,2.6,NA,"Rafferty Asset Management LLC","F",2018-03-29,26.35,2015-08-19,0,0,0,0,0,67.89,46.18,-14.06,0,0,0,0,0,"Y","N","Y","D","N",NA,"EDYS","DSB","DEDICATED SHORT BIAS FUNDS","DSB","Dedicated Short Bias Funds",NA,NA,"EQ",NA
"2262",86122,NA,NA,"30304R80","BITE","FactorShares Trust: Restaurant ETF",2016-03-31,2.6,NA,"Factor Advisors LLC","F",2016-03-31,25.79,2015-10-28,99.44,0,0,0,0,0,0.56,0,0,0,0,0,0,"Y","N","Y","D","Y",NA,"EDSS","CS","CONSUMER SERVICES FUNDS","CS","Consumer Services Funds",NA,NA,"EQ",NA
"2331",52656,NA,NA,"37950E52","BARN","Global X Funds: Global X Farming ETF",2011-12-30,2.6,NA,"Global X Management Company LLC","F",2011-12-30,13.06,2011-06-01,99.87,0,0,0,0,0,0,0.13,0,0,0,0,0,"Y","N","Y","D","Y",NA,"EDSI","ID","INDUSTRIALS FUNDS","ID","Industrials Funds",NA,NA,"EQ",NA
"2385",87595,NA,NA,"46435G59","ERGF","iShares Trust: iShares Edge MSCI Multifactor Energy ETF",2018-03-29,2.6,NA,"BlackRock Fund Advisors",NA,2018-03-29,26.28,2016-05-12,99.9,0,0,0,0,0,0.09,0.01,0,0,0,0,0,"Y","N","Y","D","N",NA,"EDSN","NR","NATURAL RESOURCES FUNDS","NR","Natural Resources Funds",NA,NA,"EQ",NA
"2728",92425,NA,NA,"30150578","BRGL","Exchange Traded Concepts Trust: Bernstein Global Research Fund",2018-03-29,2.6,NA,"Exchange Traded Concepts LLC",NA,2018-03-29,26.27,2017-10-16,96.61,0.67,0,0,0,0,0.02,0.88,0,0,0,1.81,0,"Y","N","Y","D","N",NA,"EF","GL","GLOBAL FUNDS","GLCG","Global Large-Cap Growth",NA,NA,"EQ",NA
"2782",92647,NA,NA,"26922A58","EEMD","ETF Series Solutions: AAM S&P Emerging Markets High Dividend Value ETF",2018-03-29,2.6,NA,"Advisors Asset Management Inc","F",2018-03-29,26.2,2017-11-29,89.79,1.5,0,0.01,0,0.04,1.73,0.98,0,0,0,5.94,0.01,"Y","N","Y","D","N",NA,"EFRM","EM","EMERGING MARKETS FUNDS","EM","Emerging Markets Funds",NA,NA,"EQ",NA
"2889",93351,NA,NA,NA,"PPTY","ETF Series Solutions: PPTY - US Diversified Real Estate ETF",2018-03-29,2.6,NA,"Exchange Traded Concepts LLC",NA,2018-03-29,25.72,2018-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y","D","N",NA,"EDSR","RE","REAL ESTATE FUNDS","RE","Real Estate Funds",NA,NA,"EQ",NA
"3126",87715,NA,NA,"37954Y79","BFIT","Global X Funds: Global X Health & Wellness Thematic ETF",2018-03-29,2.6,NA,"Global X Management Company LLC","F",2018-03-29,17.42,2016-05-09,99.61,0,0,0,0,0,0,0.09,0,0,0,0.31,0,"Y","N","Y","D","N",NA,"EDSH","H","HEALTH/BIOTECHNOLOGY FUNDS","H","Health/Biotechnology Funds",NA,NA,"EQ",NA
"3149",91953,NA,NA,"73937B26","PBEE","PowerShares Exchange-Traded Fund Trust II: PowerShares PureBeta FTSE Emerging Markets Portfolio",2018-03-29,2.6,NA,"Invesco Powershares Capital Mgmt LLC",NA,2018-03-29,26.1839,2017-09-22,75.52,3.58,0,0,0,0,3.88,-3.21,0,0,0,20.22,0,"Y","N","Y","D","N",NA,"EFRM","EM","EMERGING MARKETS FUNDS","EM","Emerging Markets Funds",NA,NA,"EQ",NA
"3170",87985,NA,NA,"00768Y58","SCAP","AdvisorShares Trust: AdvisorShares Cornerstone Small Cap ETF",2016-12-30,2.6,NA,"AdvisorShares Investments LLC","F",2016-12-30,29.9654,2016-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y",NA,"N",NA,"EDCS","SG","SMALL-CAP FUNDS","SCCE","Small-Cap Core Funds",NA,NA,"EQ",NA
"3223",88645,NA,NA,"28771181","DWAC","Elkhorn ETF Trust: Elkhorn Commodity Rotation Strategy ETF",2018-03-29,2.6,NA,"Elkhorn Investments LLC","F",2018-03-29,25.712,2016-09-20,0,0,0,11.53,0,52.9,22.45,13.13,0,0,0,0,0,"Y","N","Y",NA,"N",NA,"EDSC","CMD","COMMODITIES FUNDS","CMG","Commodities General Funds",NA,NA,"EQ",NA
"3233",91956,NA,NA,"73937B29","PBUS","PowerShares Exchange-Traded Fund Trust II: PowerShares PureBeta MSCI USA Portfolio",2018-03-29,2.6,NA,"Invesco Powershares Capital Mgmt LLC",NA,2018-03-29,26.3687,2017-09-22,99.94,0,0,0,0,0,0,0.06,0,0,0,0,0,"Y","N","Y","D","N",NA,"EDYG","G","GROWTH FUNDS","LCCE","Large-Cap Core Funds",NA,NA,"EQ",NA
"3275",86946,NA,NA,"30304R85","IFLY","FactorShares Trust: PureFunds Drone Economy Strategy Tech ETF",2016-03-31,2.6,NA,"Pure Funds","F",2016-03-31,26.16,2016-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y",NA,"N",NA,"EDST","TK","SCIENCE & TECHNOLOGY FUNDS","TK","Science & Technology Funds",NA,NA,"EQ",NA
"811",48809,NA,NA,"38474270","GMMB","Grail Advisors ETF Trust: Grail McDonnell Intermediate Municipal Bond ETF",2011-03-31,2.5,NA,"Grail Advisors LLC","F",2011-03-31,49.8,2010-01-29,0,0,0,0,96.3,0,4.76,-1.06,0,0,0,0,0,"Y","N","Y",NA,"Y",NA,"IUI","IMD","INTERMEDIATE MUNICIPAL DEBT FUNDS","IMD","Intermediate Municipal Debt Funds",NA,NA,"MB",NA
"813",48810,NA,NA,"38474280","GMTB","Grail Advisors ETF Trust: Grail McDonnell Core Taxable Bond ETF",2011-03-31,2.5,NA,"Grail Advisors LLC","F",2011-03-31,50.57,2010-01-29,0,0,0.58,30.7,1.96,16.2,3.17,-4.15,0,9.05,39.67,0,2.82,"Y","N","Y",NA,"Y",NA,"I","GB","GENERAL BOND FUNDS","GB","General Bond Funds",NA,NA,"TX",NA
"931",25680,NA,NA,"74347R11","SZK","ProShares Trust: ProShares UltraShort Consumer Goods",2018-03-29,2.5,NA,"ProFunds Group","F",2018-03-29,15.32,2007-01-30,0,0,0,0,0,0,-17.03,117.03,0,0,0,0,0,"Y","N","Y","B","N",NA,"EDYS","DSB","DEDICATED SHORT BIAS FUNDS","DSB","Dedicated Short Bias Funds",NA,NA,"EQ",NA
"1034",51127,NA,NA,"25459W18","FLYX","Direxion Shares ETF Trust: Direxion Airline Shares",2011-09-30,2.5,NA,"Rafferty Asset Management LLC","F",2011-09-30,25.02,2010-12-08,72.64,0,0,0,0,0,0,0,0,0,0,27.36,0,"Y","N","Y","D","Y",NA,"EDSI","ID","INDUSTRIALS FUNDS","ID","Industrials Funds",NA,NA,"EQ",NA
"1197",36293,NA,NA,"75610230",NA,"Realty Funds, Inc: Adelante Shares RE Classics Exchange-Traded Fund",2007-09-28,2.5,NA,"XSHARES ADVISORS LLC","F",2007-09-28,24.98,2007-09-28,99.44,0,0,0,0,0,0,0.56,0,0,0,0,0,"Y","N","Y","D","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",37906,NA,NA,"64118K87","TAV","NETS Trust: NETS TA-25 Index Fund (Israel)",2008-12-31,2.5,NA,"NORTHERN TRUST INVESTMENTS NA","F",2008-12-31,12.7,2008-05-20,94.53,0,0,0,0,0,0.03,5.44,0,0,0,0,0,"Y","N","Y","D","Y",NA,"EF","IF","INTERNATIONAL FUNDS","IMLG","International Multi-Cap Growth",NA,NA,"EQ",NA
"1648",43580,NA,NA,"18383M82","XMCGX","Claymore Exchange Traded Fund Trust: Claymore/Clear Mid-Cap Growth Index ETF",2007-12-31,2.5,NA,"CLAYMORE ADVISORS LLC","F",2007-12-31,24.997,2007-04-26,98.09,0,0,0,0,0,1.95,-0.04,0,0,0,0,0,"Y","N","Y",NA,"Y",NA,"EDCM","MC","Mid-Cap Funds","MCGE","Mid-Cap Growth Funds",NA,NA,"EQ",NA
"1691",58912,NA,NA,"30150560","ERW","Exchange Traded Concepts Trust: Janus Equal Risk Weighted Large Cap ETF",2015-12-31,2.5,NA,"Exchange Traded Concepts LLC","F",2015-12-31,50.11,2013-07-29,97.66,0,0,0,0,0,2.31,0.87,0,0,0,0,0,"Y","N","Y","D","Y","L","EDYG","G","GROWTH FUNDS","MLCE","Multi-Cap Core Funds",NA,NA,"EQ",NA
"1725",59325,NA,NA,"00162Q84","EMDR","ALPS ETF Trust: VelocityShares Emerging Markets DR ETF",2014-09-30,2.5,NA,"ALPS Advisors Inc","F",2014-09-30,50.0473,2013-04-05,0,0,0,0,0,0,0,0,0,0,0,100,0,"Y","N","Y","B","Y",NA,"EFRM","EM","EMERGING MARKETS FUNDS","EM","Emerging Markets Funds",NA,NA,"EQ",NA
"1772",59764,NA,NA,"78463X44","EMBB","SPDR Index Shares Funds: SPDR MSCI EM Beyond BRIC ETF",2016-06-30,2.5,NA,"State Street Bank and Trust Company","F",2016-06-30,50.2325,2013-12-04,83.82,0.22,0,0,0,0,0.55,0.38,0,0,0,15.03,0,"Y","N","Y","B","Y",NA,"EFRM","EM","EMERGING MARKETS FUNDS","EM","Emerging Markets Funds",NA,NA,"EQ",NA
"1944",62506,NA,NA,"75993730","IPOS","Renaissance Capital Greenwich Funds: Renaissance International IPO ETF",2018-03-29,2.5,NA,"Renaissance Capital LLC","F",2018-03-29,25.3772,2014-10-01,98.39,0,0,0,0,0,1.38,0.23,0,0,0,0,0,"Y","N","Y","D","N",NA,"EF","IF","INTERNATIONAL FUNDS","ISMG","International Small/Mid-Cap Growth",NA,NA,"EQ",NA
"2024",49843,NA,NA,"46428957","AXMT","iShares Trust: iShares MSCI ACWI ex US Materials ETF",2013-12-31,2.5,NA,"BlackRock Fund Advisors","F",2013-12-31,49.25,2010-07-13,88.29,0.06,0,0,0,0,0.34,0,0,0,0,11.31,0,"Y","N","Y","D","Y","L","EDSM","BM","BASIC MATERIALS FUNDS","BM","Basic Materials Funds",NA,NA,"EQ",NA
"2118",64277,NA,NA,"43010172","DRVN","Highland Funds I: Highland HFR Event-Driven ETF",2016-03-31,2.5,NA,"Highland Capital Management LP","F",2016-03-31,16.66,2015-06-01,44.76,0,0,16.13,0,0,3.64,37.65,0,0,0,-2.19,0,"Y","N","Y","D","Y","L","O","AED","ALTERNATIVE EVENT DRIVEN FUNDS","AED","Alternative Event Driven Funds",NA,NA,"EQ",NA
"2150",64613,NA,NA,"00162Q55","PUTX","ALPS ETF Trust: ALPS Enhanced Put Write Strategy ETF",2016-03-31,2.5,NA,"ALPS Advisors Inc","F",2016-03-31,24.619,2015-07-07,-0.05,0,0,45.48,0,50.53,-0.85,4.88,0,0,0,0,0,"Y","N","Y",NA,"Y",NA,"EDYH","LSE","ALTERNATIVE LONG/SHORT EQUITY FUNDS","LSE","Alternative Long/Short Equity Funds",NA,NA,"EQ",NA
"2157",64629,NA,NA,"97717X53","HDWM","WisdomTree Trust: WisdomTree International Hedged Equity Fund",2016-12-30,2.5,NA,"WisdomTree Asset Management Inc","F",2016-12-30,25.3804,2015-07-09,95.74,0.3,0,0,0,0,3.4,0,0,0,0,0.57,0,"Y","N","Y","D","Y",NA,"EF","IF","INTERNATIONAL FUNDS","IEI","International Equity Income Funds",NA,NA,"EQ",NA
"2230",65180,NA,NA,"74347B55","SPXT","ProShares Trust: ProShares S&P 500 Ex-Technology ETF",2018-03-29,2.5,NA,"ProFunds Group","F",2018-03-29,50.81,2015-09-22,99.58,0,0,0,0,0,0,0.04,0,0,0,0,0.38,"Y","N","Y","D","N",NA,"EDYG","G","GROWTH FUNDS","LCCE","Large-Cap Core Funds",NA,NA,"EQ",NA
"2267",86124,NA,NA,"30304R87","ETHO","FactorShares Trust: Etho Climate Leadership US ETF",2016-03-31,2.5,NA,"Factor Advisors LLC","F",2016-03-31,25.12,2015-11-19,98.02,0,0,0,0,0,1.98,0,0,0,0,0,0,"Y","N","Y","D","N",NA,"O","EMP","ENERGY MLP FUNDS","EMP","Energy MLP Funds",NA,NA,"EQ",NA
"2291",52494,NA,NA,"37950E53","VROM","Global X Funds: Global X Auto ETF",2012-09-28,2.5,NA,"Global X Management Company LLC","F",2012-09-28,12.69,2011-05-18,79.6,1.64,0,0,0,0,0.22,0,0,0,0,18.54,0,"Y","N","Y","D","Y",NA,"EDSI","ID","INDUSTRIALS FUNDS","ID","Industrials Funds",NA,NA,"EQ",NA
"2378",87392,NA,NA,"30150582","WIZE","Exchange Traded Concepts Trust: Crowdinvest Wisdom ETF",2016-09-30,2.5,NA,"Exchange Traded Concepts LLC","F",2016-09-30,25,2016-04-26,97.07,0,0,0,0,0,0,0.14,0,0,0,2.8,0,"Y","N","Y","D","Y","L","M","S","SPECIALTY/MISCELLANEOUS FUNDS","S","Specialty/Miscellaneous Funds",NA,NA,"EQ",NA
"2384",87594,NA,NA,"46435G61","CNSF","iShares Trust: iShares Edge MSCI Multifactor Consumer Staples ETF",2018-03-29,2.5,NA,"BlackRock Fund Advisors",NA,2018-03-29,24.93,2016-05-12,99.67,0,0,0,0,0,0.21,0.12,0,0,0,0,0,"Y","N","Y","D","N",NA,"EDSG","CG","CONSUMER GOODS FUNDS","CG","Consumer Goods Funds",NA,NA,"EQ",NA
"2450",53393,NA,NA,"22542D64","LPLT","VelocityShares 2x Long Platinum ETN",2013-09-30,2.5,NA,"VelocityShares","N",2013-09-30,35.1055,2011-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y","B","Y","L","EDSC","CMD","COMMODITIES FUNDS","CMS","Commodities Specialty Funds",NA,NA,"EQ",NA
"2513",54400,NA,NA,"46429B48","EWAS","iShares Trust: iShares MSCI Australia Small-Cap ETF",2015-06-30,2.5,NA,"BlackRock Fund Advisors",NA,2015-06-30,16.36,2012-01-25,84.38,0,0.24,0,0,0,13.6,0.63,0,0,0,1.16,0,"Y","N","Y","D","Y","L","EFRX","XJ","PACIFIC EX JAPAN FUNDS","XJ","Pacific Ex Japan Funds",NA,NA,"EQ",NA
"2544",54581,NA,NA,"22542D57","UGAZ","VelocityShares 3x Long Natural Gas ETN",2012-03-30,2.5,NA,"VelocityShares","N",2012-03-30,21.1911,2012-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y","B","N",NA,"EDYH","DL","EQUITY LEVERAGE FUNDS","DL","Equity Leverage Funds",NA,NA,"EQ",NA
"2579",54818,NA,NA,"78247439","DIVS","Russell Exchange Traded Funds Trust: Russell Small Cap High Dividend Yield ETF",2012-09-28,2.5,NA,"Russell Investment Group","F",2012-09-28,25.3487,2012-03-14,82.68,0,0,0,0,0,17.11,0.21,0,0,0,0,0,"Y","N","Y","B","Y",NA,"EDYI","EI","EQUITY INCOME FUNDS","EIEI","Equity Income Funds",NA,NA,"EQ",NA
"2701",91952,NA,NA,"73937B27","PBDM","PowerShares Exchange-Traded Fund Trust II: PowerShares PureBeta FTSE Developed ex-North America Portfolio",2018-03-29,2.5,NA,"Invesco Powershares Capital Mgmt LLC",NA,2018-03-29,25.4521,2017-09-22,96.49,0.91,0,0,0,0,0.96,0.02,0,0,0,1.63,0,"Y","N","Y","D","N",NA,"EF","IF","INTERNATIONAL FUNDS","ILCC","International Large-Cap Core",NA,NA,"EQ",NA
"2855",93122,NA,NA,"46435U69","IBMM","iShares Trust: iShares iBonds Dec 2024 Term Muni Bond ETF",2018-03-29,2.5,NA,"BlackRock Fund Advisors",NA,2018-03-29,25.01,2018-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y","D","N",NA,"IUI","IMD","INTERMEDIATE MUNICIPAL DEBT FUNDS","IMD","Intermediate Municipal Debt Funds",NA,NA,"MB",NA
"2870",93197,NA,NA,"30150575","EKAR","Exchange Traded Concepts Trust: Innovation Shares NextGen Vehicles & Technology ETF",2018-03-29,2.5,NA,"Exchange Traded Concepts LLC","F",2018-03-29,24.75,2018-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y","D","N",NA,"EFST","GTK","GLOBAL SCIENCE/TECHNOLOGY FUNDS","GTK","Global Science/Technology Funds",NA,NA,"EQ",NA
"3017",86411,NA,NA,"69374H50","PAEU","Pacer Funds Trust: Pacer Autopilot Hedged European Index ETF",2016-09-30,2.5,NA,"Pacer Advisors Inc",NA,2016-09-30,25.06,2015-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","N","Y","D","Y","L","EFRE","EU","EUROPEAN REGION FUNDS","EU","European Region Funds",NA,NA,"EQ",NA
"3048",86751,NA,NA,"75605A60","GARD","Reality Shares ETF Trust: Reality Shares DIVCON Dividend Guard ETF",2018-03-29,2.5,NA,"Reality Shares Advisors LLC",NA,2018-03-29,24.9452,2016-01-13,99.68,0,0,0,0,0.32,0,0,0,0,0,0,0,"Y","N","Y","B","N",NA,"EDYH","LSE","ALTERNATIVE LONG/SHORT EQUITY FUNDS","LSE","Alternative Long/Short Equity Funds",NA,NA,"EQ",NA
"3145",87886,NA,NA,"47103U30","FITS","Janus Detroit Street Trust: Health and Fitness ETF",2017-09-29,2.5,NA,"Janus Capital Management LLC","F",2017-09-29,25.35,2016-06-08,99.87,0,0,0,0,0.03,0.09,0.02,0,0,0,0,0,"Y","N","Y","D","Y",NA,"EDSH","H","HEALTH/BIOTECHNOLOGY FUNDS","H","Health/Biotechnology Funds",NA,NA,"EQ",NA
"3155",92720,NA,NA,"90290T60","BUY","USCF ETF Trust: USCF SummerHaven SHPEI Index Fund",2018-03-29,2.5,NA,"USCF Advisers LLC","F",2018-03-29,24.7738,2017-12-01,99.72,0,0,0,0,0,0,0.28,0,0,0,0,0,"Y","N","Y","D","N",NA,"EDYG","G","GROWTH FUNDS","MLCE","Multi-Cap Core Funds",NA,NA,"EQ",NA
"3186",88100,NA,NA,"25490K17","MELT","Direxion Shares ETF Trust: Direxion Daily Gold Miners Index Bear 1X Shares",2017-09-29,2.5,NA,"Rafferty Asset Management LLC","F",2017-09-29,24.51,2016-07-27,0,0,0,0,0,24.89,74.9,0.19,0,0,0,0,0.01,"Y","N","Y","D","Y",NA,"EDYS","DSB","DEDICATED SHORT BIAS FUNDS","DSB","Dedicated Short Bias Funds",NA,NA,"EQ",NA
"3220",88639,NA,NA,"75623U60","USMR","Recon Capital Series Trust: Recon Capital USA Managed Risk ETF",2016-12-30,2.5,NA,"Recon Capital Advisors LLC","F",2016-12-30,24.84,2016-09-20,97.99,0,0,0,0,0,0.67,1.34,0,0,0,0,0,"Y","N","Y","D","Y",NA,"O","MFF","ALTERNATIVE MANAGED FUTURES FUNDS","MFF","Alternative Managed Futures Funds",NA,NA,"EQ",NA
"3231",91954,NA,NA,"73937B24","PBTP","PowerShares Exchange-Traded Fund Trust II: PowerShares PureBeta 0-5 Yr US TIPS Portfolio",2018-03-29,2.5,NA,"Invesco Powershares Capital Mgmt LLC",NA,2018-03-29,24.8637,2017-09-22,0,0,0,0,0,99.93,0,0.06,0,0,0,0,0.01,"Y","N","Y","B","N",NA,"IGT","IUT","INFLATION PROTECTED BOND FUNDS","IUT","Inflation Protected Bond Funds",NA,NA,"TX",NA
"3283",87601,NA,NA,"46435G63","UTLF","iShares Trust: iShares Edge MSCI Multifactor Utilities ETF",2018-03-29,2.5,NA,"BlackRock Fund Advisors",NA,2018-03-29,25.49,2016-05-12,99.83,0,0,0,0,0,0.07,0.09,0,0,0,0,0,"Y","N","Y","D","N",NA,"EDSU","UT","UTILITY FUNDS","UT","Utility Funds",NA,NA,"EQ",NA
"375",43549,501315,82223,"18383Q10","EEN","Claymore Exchange-Traded Fund Trust 2: Guggenheim EW Euro-Pacific LDRs ETF",2011-12-30,2.4,103,"Guggenheim Funds Investment Advisors LLC","F",2011-12-30,15.581,2007-03-01,6.53,0,0,0,0,0,0.01,0.41,0,0,0,93.05,0,"Y","N","Y","D","Y",NA,"EF","IF","INTERNATIONAL FUNDS","IMLC","International Multi-Cap Core",NA,NA,"EQ","UNITED STATES"
"736",47641,NA,NA,"38474260","RFF","Grail Advisors ETF Trust: RP Financials ETF",2010-06-30,2.4,NA,"Grail Advisors LLC","F",2010-06-30,23.58,2009-10-02,98.75,0,0,0,0,0,0,1.25,0,0,0,0,0,"Y","N","Y",NA,"Y","L","EDSF","FS","FINANCIAL SERVICES FUNDS","FS","Financial Services Funds",NA,NA,"EQ",NA
"757",48365,NA,NA,"47189210","JVS","Javelin Exchange-Traded Trust: JETS Dow Jones Islamic Market International Index Fund",2010-09-30,2.4,NA,"Javelin Investment Management LLC","F",2010-09-30,48.32,2009-06-29,35.41,0,0,0,0,0,0,1.93,0,0,0,62.66,0,"Y","N","Y","D","Y","L","EFRM","EM","EMERGING MARKETS FUNDS","EM","Emerging Markets Funds",NA,NA,"EQ",NA
"793",48633,NA,NA,"37950E87","CHIM","Global X Funds: Global X China Materials ETF",2013-03-28,2.4,NA,"Global X Management Company LLC","F",2013-03-28,8.07,2010-01-12,99.78,0,0,0,0,0,0,0.22,0,0,0,0,0,"Y","N","Y","D","N",NA,"EDSM","BM","BASIC MATERIALS FUNDS","BM","Basic Materials Funds",NA,NA,"EQ",NA
"932",25680,NA,NA,"74347R64","SZK","ProShares Trust: ProShares UltraShort Consumer Goods",2012-09-28,2.4,NA,"ProFunds Group","F",2012-09-28,16.33,2007-01-30,0,0,0,0,0,0,-9.29,109.29,0,0,0,0,0,"Y","N","Y","B","N",NA,"EDYS","DSB","DEDICATED SHORT BIAS FUNDS","DSB","Dedicated Short Bias Funds",NA,NA,"EQ",NA
